Timestamp,SrcIP,DstIP,Protocol,Size,SrcPort,DstPort,Service
1777027326,192.168.89.67,8.8.228.129,ICMP,1379,7943,0,OTHER
1777027327,192.168.153.108,8.8.51.244,UDP,862,29752,53,DNS
1777027328,192.168.234.98,8.8.9.216,ICMP,82,6073,0,OTHER
1777027329,192.168.236.182,8.8.78.203,TCP,1458,1245,21,FTP
1777027330,192.168.154.118,8.8.165.127,ICMP,493,11851,0,OTHER
1777027331,192.168.131.195,8.8.211.202,UDP,627,24225,67,DHCP
1777027332,192.168.107.46,8.8.102.6,ICMP,1011,12602,0,OTHER
1777027333,192.168.110.57,8.8.186.12,UDP,1020,1310,53,DNS
1777027334,192.168.97.248,8.8.119.90,UDP,342,23490,53,DNS
1777027335,192.168.233.129,8.8.226.124,ICMP,466,4207,0,OTHER
1777027336,192.168.192.4,8.8.178.9,ICMP,1204,21295,0,OTHER
1777027337,192.168.42.5,8.8.78.148,ICMP,1352,25709,0,OTHER
1777027338,192.168.114.23,8.8.176.17,ICMP,706,27810,0,OTHER
1777027339,192.168.159.53,8.8.34.128,ICMP,1193,10862,0,OTHER
1777027340,192.168.50.144,8.8.251.149,ICMP,744,3446,0,OTHER
1777027341,192.168.178.18,8.8.178.233,TCP,1272,25246,443,HTTPS
1777027342,192.168.17.82,8.8.171.10,ICMP,843,30491,0,OTHER
1777027343,192.168.227.195,8.8.162.186,ICMP,518,10716,0,OTHER
1777027344,192.168.80.137,8.8.3.79,TCP,115,29733,21,FTP
1777027345,192.168.210.162,8.8.220.200,TCP,176,3325,443,HTTPS
1777027346,192.168.197.7,8.8.181.70,TCP,1342,21653,80,HTTP
1777027347,192.168.100.42,8.8.146.218,UDP,675,14490,53,DNS
1777027348,192.168.152.10,8.8.188.152,TCP,1391,8744,21,FTP
1777027349,192.168.216.17,8.8.150.253,TCP,472,29266,21,FTP
1777027350,192.168.26.195,8.8.252.37,TCP,79,20126,443,HTTPS
1777027351,192.168.72.198,8.8.55.72,UDP,329,15751,67,DHCP
1777027352,192.168.89.166,8.8.252.22,UDP,703,4857,53,DNS
1777027353,192.168.234.2,8.8.5.92,TCP,406,11481,443,HTTPS
1777027354,192.168.244.13,8.8.242.111,ICMP,1286,32635,0,OTHER
1777027355,192.168.215.112,8.8.132.238,TCP,1279,11204,21,FTP
1777027356,192.168.242.173,8.8.82.84,ICMP,520,20596,0,OTHER
1777027358,192.168.197.8,8.8.71.65,UDP,1039,12129,67,DHCP
1777027359,192.168.86.88,8.8.38.89,TCP,895,15584,443,HTTPS
1777027360,192.168.245.203,8.8.249.179,TCP,1293,5085,443,HTTPS
1777027361,192.168.151.112,8.8.9.27,UDP,1058,5567,53,DNS
1777027362,192.168.148.247,8.8.115.171,TCP,640,5950,80,HTTP
1777027363,192.168.141.67,8.8.101.194,TCP,576,10471,443,HTTPS
1777027364,192.168.210.188,8.8.82.193,UDP,1391,12187,67,DHCP
1777027365,192.168.220.7,8.8.195.154,TCP,972,19727,443,HTTPS
1777027366,192.168.89.248,8.8.57.179,UDP,475,6221,53,DNS
1777027367,192.168.67.104,8.8.23.27,TCP,885,9778,21,FTP
1777027368,192.168.144.202,8.8.34.253,TCP,310,25071,443,HTTPS
1777027369,192.168.105.28,8.8.16.129,UDP,1270,13704,67,DHCP
1777027370,192.168.244.160,8.8.166.96,UDP,785,600,53,DNS
1777027371,192.168.48.236,8.8.105.219,UDP,1087,27019,53,DNS
1777027372,192.168.224.198,8.8.88.121,TCP,332,25762,80,HTTP
1777027373,192.168.204.58,8.8.23.133,ICMP,905,11762,0,OTHER
1777027374,192.168.120.117,8.8.203.102,TCP,1118,31107,21,FTP
1777027375,192.168.208.52,8.8.174.102,ICMP,1112,24332,0,OTHER
1777027376,192.168.193.27,8.8.115.21,ICMP,871,23493,0,OTHER
1777027377,192.168.126.174,8.8.169.88,TCP,226,16743,443,HTTPS
1777027378,192.168.242.46,8.8.0.18,UDP,682,25341,53,DNS
1777027379,192.168.187.33,8.8.223.192,TCP,285,28813,21,FTP
1777027380,192.168.170.49,8.8.9.163,TCP,373,6882,21,FTP
1777027381,192.168.39.215,8.8.56.127,TCP,536,32523,21,FTP
1777027382,192.168.105.35,8.8.167.243,UDP,998,29915,67,DHCP
1777027383,192.168.138.190,8.8.228.5,ICMP,1438,28008,0,OTHER
1777027384,192.168.145.238,8.8.65.77,ICMP,89,11363,0,OTHER
1777027385,192.168.228.184,8.8.187.233,UDP,351,2987,53,DNS
1777027386,192.168.229.42,8.8.106.154,UDP,961,2720,53,DNS
1777027387,192.168.238.49,8.8.92.107,TCP,864,8151,80,HTTP
1777027388,192.168.97.85,8.8.96.246,ICMP,666,27471,0,OTHER
1777027389,192.168.219.125,8.8.90.177,ICMP,858,6268,0,OTHER
1777027390,192.168.223.45,8.8.234.78,TCP,531,18560,21,FTP
1777027391,192.168.50.169,8.8.87.240,UDP,104,18664,53,DNS
1777027392,192.168.23.91,8.8.96.87,UDP,1416,25295,67,DHCP
1777027393,192.168.65.96,8.8.90.58,UDP,606,22401,53,DNS
1777027394,192.168.166.199,8.8.4.96,UDP,483,6095,53,DNS
1777027395,192.168.155.216,8.8.169.186,TCP,1258,23182,80,HTTP
1777027396,192.168.201.111,8.8.155.150,UDP,1018,17175,53,DNS
1777027397,192.168.235.232,8.8.111.215,TCP,1311,6086,443,HTTPS
1777027398,192.168.95.27,8.8.25.71,UDP,410,2171,53,DNS
1777027399,192.168.133.94,8.8.201.119,UDP,1260,1308,53,DNS
1777027400,192.168.244.170,8.8.169.42,TCP,263,9233,443,HTTPS
1777027401,192.168.67.1,8.8.86.246,ICMP,1222,6342,0,OTHER
1777027402,192.168.203.103,8.8.90.235,ICMP,281,14542,0,OTHER
1777027403,192.168.82.245,8.8.184.167,ICMP,1365,26776,0,OTHER
1777027404,192.168.139.64,8.8.228.194,UDP,882,25962,53,DNS
1777027405,192.168.151.116,8.8.62.134,TCP,630,2231,443,HTTPS
1777027406,192.168.220.68,8.8.164.203,UDP,1370,18494,67,DHCP
1777027407,192.168.249.190,8.8.137.206,UDP,1401,28138,53,DNS
1777027408,192.168.216.95,8.8.3.44,ICMP,626,13268,0,OTHER
1777027409,192.168.198.56,8.8.46.197,UDP,183,18943,67,DHCP
1777027410,192.168.36.34,8.8.180.34,ICMP,1329,32631,0,OTHER
1777027411,192.168.48.212,8.8.24.228,UDP,89,7207,53,DNS
1777027412,192.168.187.116,8.8.231.176,TCP,835,28216,21,FTP
1777027413,192.168.17.96,8.8.44.229,TCP,953,20966,80,HTTP
1777027414,192.168.32.132,8.8.65.17,TCP,352,29742,21,FTP
1777027415,192.168.59.116,8.8.176.29,UDP,611,6431,53,DNS
1777027416,192.168.237.200,8.8.20.95,TCP,1289,31835,21,FTP
1777027417,192.168.93.217,8.8.145.112,TCP,787,409,443,HTTPS
1777027418,192.168.58.60,8.8.91.83,TCP,327,13606,80,HTTP
1777027419,192.168.67.160,8.8.204.237,UDP,103,7264,53,DNS
1777027420,192.168.92.237,8.8.139.82,UDP,250,22073,67,DHCP
1777027421,192.168.42.57,8.8.191.87,TCP,154,3002,21,FTP
1777027422,192.168.71.13,8.8.95.0,TCP,1141,12414,443,HTTPS
1777027423,192.168.138.250,8.8.121.179,UDP,1156,4914,53,DNS
1777027424,192.168.208.127,8.8.170.74,TCP,1407,15900,80,HTTP
1777027426,192.168.234.184,8.8.7.96,UDP,791,10129,53,DNS
1777027427,192.168.134.235,8.8.170.128,UDP,178,12925,53,DNS
1777027428,192.168.52.84,8.8.199.158,UDP,1323,32479,53,DNS
1777027429,192.168.250.78,8.8.211.92,UDP,303,2634,67,DHCP
1777027430,192.168.120.198,8.8.185.38,UDP,833,8294,67,DHCP
1777027431,192.168.151.4,8.8.34.21,TCP,1247,7020,443,HTTPS
1777027432,192.168.75.55,8.8.75.50,UDP,114,29870,53,DNS
1777027433,192.168.222.243,8.8.113.107,ICMP,464,9484,0,OTHER
1777027434,192.168.132.246,8.8.21.141,UDP,139,8351,53,DNS
1777027435,192.168.52.78,8.8.81.252,UDP,923,30084,67,DHCP
1777027436,192.168.178.4,8.8.61.92,ICMP,135,6337,0,OTHER
1777027437,192.168.182.221,8.8.234.138,ICMP,1157,13811,0,OTHER
1777027438,192.168.98.127,8.8.197.25,UDP,137,1368,67,DHCP
1777027439,192.168.154.226,8.8.63.65,ICMP,1101,12556,0,OTHER
1777027440,192.168.230.173,8.8.201.8,UDP,1047,6655,53,DNS
1777027441,192.168.135.33,8.8.202.191,TCP,172,2810,21,FTP
1777027442,192.168.31.6,8.8.16.251,TCP,741,19740,80,HTTP
1777027443,192.168.127.134,8.8.29.215,UDP,326,5430,53,DNS
1777027444,192.168.155.179,8.8.199.223,ICMP,1406,15087,0,OTHER
1777027445,192.168.198.163,8.8.185.44,UDP,885,25846,67,DHCP
1777027446,192.168.160.135,8.8.133.93,TCP,424,889,80,HTTP
1777027456,192.168.28.185,8.8.113.8,UDP,804,18249,67,DHCP
1777027457,192.168.44.207,8.8.29.128,UDP,521,12989,53,DNS
1777027458,192.168.13.234,8.8.210.86,ICMP,567,31650,0,OTHER
1777027459,192.168.206.209,8.8.173.239,UDP,252,31761,67,DHCP
1777027460,192.168.253.131,8.8.106.218,ICMP,77,19959,0,OTHER
1777027461,192.168.22.116,8.8.63.183,UDP,262,16772,67,DHCP
1777027462,192.168.166.136,8.8.221.245,ICMP,1364,23489,0,OTHER
1777027463,192.168.67.208,8.8.133.20,ICMP,157,17313,0,OTHER
1777027464,192.168.200.77,8.8.158.250,UDP,926,11852,53,DNS
1777027465,192.168.156.198,8.8.191.166,ICMP,1354,14164,0,OTHER
1777027466,192.168.231.203,8.8.142.83,TCP,571,20421,443,HTTPS
1777027467,192.168.82.227,8.8.91.183,UDP,331,12939,67,DHCP
1777027468,192.168.219.162,8.8.185.148,ICMP,482,14753,0,OTHER
1777027469,192.168.86.231,8.8.231.248,UDP,471,31330,53,DNS
1777027470,192.168.139.180,8.8.37.155,TCP,916,29196,443,HTTPS
1777027471,192.168.158.15,8.8.128.20,ICMP,1364,18946,0,OTHER
1777027472,192.168.239.38,8.8.120.204,UDP,756,28477,53,DNS
1777027473,192.168.208.174,8.8.213.191,TCP,732,28327,443,HTTPS
1777027474,192.168.74.41,8.8.236.39,UDP,742,20104,53,DNS
1777027475,192.168.150.57,8.8.238.248,TCP,163,22321,80,HTTP
1777027476,192.168.65.230,8.8.137.6,TCP,1366,18167,443,HTTPS
1777027477,192.168.7.247,8.8.42.24,ICMP,413,30899,0,OTHER
1777027478,192.168.125.90,8.8.106.21,ICMP,500,91,0,OTHER
1777027479,192.168.15.116,8.8.157.59,TCP,202,14583,80,HTTP
1777027480,192.168.112.146,8.8.8.88,UDP,187,23601,53,DNS
1777027481,192.168.106.174,8.8.163.149,UDP,1362,6752,67,DHCP
1777027483,192.168.95.141,8.8.145.26,UDP,1182,499,67,DHCP
1777027484,192.168.61.208,8.8.101.61,TCP,160,20925,80,HTTP
1777027485,192.168.182.131,8.8.75.213,UDP,145,31607,53,DNS
1777027486,192.168.199.20,8.8.20.210,ICMP,609,13883,0,OTHER
1777027487,192.168.11.158,8.8.105.69,TCP,948,20452,443,HTTPS
1777027488,192.168.126.189,8.8.158.202,ICMP,88,1342,0,OTHER
1777027489,192.168.127.132,8.8.198.236,UDP,823,16202,53,DNS
1777027490,192.168.242.251,8.8.38.196,ICMP,697,8435,0,OTHER
1777027491,192.168.237.222,8.8.239.160,UDP,728,15314,67,DHCP
1777027492,192.168.72.190,8.8.17.57,TCP,1284,12822,21,FTP
1777027493,192.168.57.201,8.8.47.134,UDP,632,18329,53,DNS
1777027494,192.168.246.242,8.8.23.250,ICMP,578,4656,0,OTHER
1777027495,192.168.244.28,8.8.42.227,TCP,838,3039,443,HTTPS
1777027496,192.168.116.19,8.8.23.159,UDP,1079,21891,67,DHCP
1777027497,192.168.57.177,8.8.136.234,TCP,1273,13458,21,FTP
1777027498,192.168.175.104,8.8.110.251,ICMP,886,4820,0,OTHER
1777027499,192.168.218.229,8.8.40.144,ICMP,396,18613,0,OTHER
1777027500,192.168.13.131,8.8.34.96,ICMP,933,19000,0,OTHER
1777027501,192.168.131.100,8.8.138.35,UDP,1384,2097,53,DNS
1777027502,192.168.149.215,8.8.231.106,UDP,1080,22167,53,DNS
1777027503,192.168.19.174,8.8.253.12,UDP,1230,81,67,DHCP
1777027504,192.168.47.1,8.8.44.178,ICMP,722,30754,0,OTHER
1777027505,192.168.70.72,8.8.205.19,TCP,360,9030,80,HTTP
1777027506,192.168.126.143,8.8.180.67,TCP,113,14691,80,HTTP
1777027507,192.168.101.41,8.8.220.80,ICMP,592,21692,0,OTHER
1777027508,192.168.249.95,8.8.59.11,ICMP,516,8589,0,OTHER
1777027509,192.168.252.49,8.8.183.110,TCP,976,11424,80,HTTP
1777027510,192.168.214.104,8.8.11.144,UDP,403,8839,53,DNS
1777027510,192.168.195.142,8.8.204.163,ICMP,176,7814,0,OTHER
1777027511,192.168.86.36,8.8.143.224,UDP,1074,8673,67,DHCP
1777027511,192.168.249.45,8.8.82.251,TCP,1283,15241,21,FTP
1777027512,192.168.52.43,8.8.228.23,UDP,1374,10804,67,DHCP
1777027512,192.168.251.232,8.8.209.207,UDP,761,6982,67,DHCP
1777027513,192.168.200.51,8.8.8.238,ICMP,982,15563,0,OTHER
1777027514,192.168.175.243,8.8.231.53,UDP,867,13582,67,DHCP
1777027515,192.168.63.148,8.8.146.61,UDP,1196,9840,53,DNS
1777027516,192.168.15.7,8.8.105.108,UDP,1389,14701,53,DNS
1777027517,192.168.47.114,8.8.43.8,UDP,688,3544,53,DNS
1777027518,192.168.0.188,8.8.118.188,UDP,888,8998,67,DHCP
1777027519,192.168.173.19,8.8.180.206,ICMP,1240,8945,0,OTHER
1777027520,192.168.139.177,8.8.85.22,ICMP,887,30648,0,OTHER
1777027521,192.168.219.32,8.8.116.153,TCP,661,11593,80,HTTP
1777027522,192.168.62.238,8.8.206.112,UDP,468,29655,53,DNS
1777027523,192.168.64.51,8.8.79.50,ICMP,126,14725,0,OTHER
1777027524,192.168.108.46,8.8.82.47,TCP,1044,4420,80,HTTP
1777027525,192.168.39.206,8.8.40.167,ICMP,1340,12815,0,OTHER
1777027526,192.168.145.138,8.8.84.63,UDP,560,30933,53,DNS
1777027527,192.168.194.244,8.8.96.215,ICMP,942,15744,0,OTHER
1777027528,192.168.182.7,8.8.235.158,ICMP,352,28003,0,OTHER
1777027529,192.168.165.157,8.8.86.65,ICMP,124,26792,0,OTHER
1777027530,192.168.185.101,8.8.246.141,UDP,1455,11341,53,DNS
1777027531,192.168.196.170,8.8.57.247,UDP,271,22425,67,DHCP
1777027532,192.168.131.118,8.8.230.198,TCP,1264,14001,443,HTTPS
1777027533,192.168.201.15,8.8.213.2,TCP,710,7500,21,FTP
1777027534,192.168.120.124,8.8.232.28,TCP,502,1972,443,HTTPS
1777027535,192.168.1.219,8.8.170.235,UDP,1203,27466,67,DHCP
1777027536,192.168.243.132,8.8.241.243,TCP,1386,22272,443,HTTPS
1777027537,192.168.38.126,8.8.22.120,UDP,1373,25565,67,DHCP
1777027538,192.168.228.193,8.8.60.110,TCP,364,30076,21,FTP
1777027539,192.168.51.208,8.8.37.46,TCP,608,19085,443,HTTPS
1777027540,192.168.162.152,8.8.156.125,UDP,878,23890,67,DHCP
1777027541,192.168.166.50,8.8.105.48,ICMP,979,5155,0,OTHER
1777027542,192.168.174.161,8.8.109.58,TCP,783,15109,80,HTTP
1777027543,192.168.28.33,8.8.130.95,ICMP,691,4115,0,OTHER
1777027544,192.168.148.17,8.8.189.1,TCP,1352,13870,21,FTP
1777027546,192.168.39.225,8.8.189.244,UDP,471,7558,67,DHCP
1777027547,192.168.215.152,8.8.152.237,TCP,79,26644,443,HTTPS
1777027548,192.168.236.123,8.8.13.97,ICMP,734,14134,0,OTHER
1777027549,192.168.60.74,8.8.22.44,ICMP,1430,2289,0,OTHER
1777027550,192.168.6.220,8.8.101.101,ICMP,421,15888,0,OTHER
1777027551,192.168.8.116,8.8.54.83,ICMP,306,10976,0,OTHER
1777027552,192.168.202.64,8.8.191.12,TCP,888,32731,443,HTTPS
1777027553,192.168.2.193,8.8.178.111,UDP,401,8692,53,DNS
1777027554,192.168.60.233,8.8.48.194,ICMP,418,16728,0,OTHER
1777027555,192.168.190.54,8.8.208.9,UDP,537,12245,53,DNS
1777027556,192.168.104.139,8.8.132.142,ICMP,789,9747,0,OTHER
1777027557,192.168.230.234,8.8.109.92,UDP,633,234,53,DNS
1777027558,192.168.201.237,8.8.103.81,UDP,218,23651,53,DNS
1777027559,192.168.19.143,8.8.98.68,ICMP,87,1017,0,OTHER
1777027560,192.168.8.47,8.8.14.68,ICMP,996,8655,0,OTHER
1777027561,192.168.187.216,8.8.46.188,ICMP,302,21808,0,OTHER
1777027562,192.168.127.239,8.8.226.11,TCP,381,7613,21,FTP
1777027563,192.168.66.221,8.8.207.220,UDP,107,9112,67,DHCP
1777027564,192.168.65.63,8.8.113.247,ICMP,503,28886,0,OTHER
1777027565,192.168.170.117,8.8.34.77,TCP,924,7420,21,FTP
1777027566,192.168.1.114,8.8.139.38,ICMP,166,25231,0,OTHER
1777027567,192.168.127.55,8.8.199.214,UDP,1157,23676,67,DHCP
1777027568,192.168.205.177,8.8.33.149,ICMP,204,13269,0,OTHER
1777027569,192.168.71.71,8.8.217.242,ICMP,602,25229,0,OTHER
1777027570,192.168.231.135,8.8.142.217,TCP,418,16905,21,FTP
1777027571,192.168.48.175,8.8.81.150,ICMP,1291,3175,0,OTHER
1777027572,192.168.58.109,8.8.121.44,TCP,576,405,80,HTTP
1777027573,192.168.114.199,8.8.63.231,ICMP,1128,8946,0,OTHER
1777027574,192.168.126.88,8.8.89.128,TCP,150,6917,443,HTTPS
1777027575,192.168.206.173,8.8.4.41,UDP,211,1696,53,DNS
1777027576,192.168.205.116,8.8.159.68,UDP,1067,29761,67,DHCP
1777027577,192.168.119.63,8.8.100.159,ICMP,83,6555,0,OTHER
1777027578,192.168.247.26,8.8.238.46,ICMP,566,28339,0,OTHER
1777027579,192.168.182.56,8.8.22.219,TCP,889,13853,80,HTTP
1777027580,192.168.39.148,8.8.144.61,TCP,230,7236,443,HTTPS
1777027581,192.168.42.83,8.8.67.198,TCP,1240,19897,443,HTTPS
1777027582,192.168.98.179,8.8.140.244,TCP,246,23389,80,HTTP
1777027583,192.168.151.59,8.8.40.150,ICMP,268,13844,0,OTHER
1777027584,192.168.54.92,8.8.224.33,ICMP,1157,24003,0,OTHER
1777027585,192.168.195.207,8.8.178.90,TCP,1022,9084,80,HTTP
1777027586,192.168.181.205,8.8.156.241,TCP,618,16791,21,FTP
1777027587,192.168.210.92,8.8.122.2,TCP,880,16701,80,HTTP
1777027588,192.168.226.134,8.8.219.242,UDP,1250,22282,67,DHCP
1777027589,192.168.143.19,8.8.199.216,UDP,1414,3966,67,DHCP
1777027590,192.168.139.200,8.8.202.124,UDP,929,379,53,DNS
1777027591,192.168.19.71,8.8.218.218,UDP,1007,4299,53,DNS
1777027592,192.168.53.236,8.8.133.194,UDP,1445,16536,53,DNS
1777027593,192.168.116.77,8.8.238.131,UDP,535,5618,53,DNS
1777027594,192.168.173.182,8.8.40.33,UDP,978,2637,67,DHCP
1777027595,192.168.218.74,8.8.71.37,UDP,924,3584,53,DNS
1777027596,192.168.153.33,8.8.96.112,TCP,542,6855,443,HTTPS
1777027597,192.168.130.83,8.8.176.139,ICMP,643,22081,0,OTHER
1777027598,192.168.46.76,8.8.209.131,UDP,1139,3910,67,DHCP
1777027599,192.168.43.134,8.8.12.251,TCP,726,874,80,HTTP
1777027600,192.168.80.63,8.8.109.184,ICMP,1379,775,0,OTHER
1777027601,192.168.211.40,8.8.224.185,UDP,957,20550,53,DNS
1777027602,192.168.211.189,8.8.196.203,ICMP,947,6259,0,OTHER
1777027603,192.168.58.212,8.8.51.112,TCP,1065,8977,80,HTTP
1777027604,192.168.103.19,8.8.74.23,ICMP,661,11570,0,OTHER
1777027605,192.168.57.89,8.8.197.136,UDP,864,8692,53,DNS
1777027607,192.168.159.83,8.8.25.193,UDP,856,3228,67,DHCP
1777027608,192.168.26.154,8.8.131.210,UDP,499,456,67,DHCP
1777027609,192.168.50.79,8.8.78.115,TCP,353,11232,21,FTP
1777027610,192.168.52.123,8.8.46.106,TCP,1215,3060,21,FTP
1777027611,192.168.48.29,8.8.224.0,TCP,1316,9268,443,HTTPS
1777027612,192.168.80.170,8.8.175.125,TCP,951,12917,443,HTTPS
1777027613,192.168.56.196,8.8.67.250,ICMP,1428,31411,0,OTHER
1777027614,192.168.162.65,8.8.104.78,TCP,459,17352,21,FTP
1777027615,192.168.207.77,8.8.238.90,UDP,154,4359,67,DHCP
1777027616,192.168.251.118,8.8.132.62,UDP,523,10466,67,DHCP
1777027617,192.168.124.250,8.8.7.24,ICMP,466,6571,0,OTHER
1777027618,192.168.133.170,8.8.103.58,TCP,965,7958,80,HTTP
1777027619,192.168.153.35,8.8.61.152,TCP,448,26063,443,HTTPS
1777027620,192.168.173.161,8.8.28.249,ICMP,1437,2997,0,OTHER
1777027621,192.168.211.80,8.8.124.185,TCP,558,22239,443,HTTPS
1777027622,192.168.54.216,8.8.110.178,TCP,99,31628,443,HTTPS
1777027623,192.168.9.99,8.8.70.122,ICMP,1214,10030,0,OTHER
1777027624,192.168.101.39,8.8.194.76,ICMP,730,15380,0,OTHER
1777027625,192.168.21.63,8.8.164.156,ICMP,1274,29682,0,OTHER
1777027626,192.168.74.19,8.8.248.161,UDP,519,5025,53,DNS
1777027627,192.168.197.164,8.8.142.226,ICMP,676,10505,0,OTHER
1777027628,192.168.248.41,8.8.138.144,TCP,363,3433,21,FTP
1777027629,192.168.249.51,8.8.95.20,UDP,937,29875,67,DHCP
1777027630,192.168.208.113,8.8.31.6,TCP,1061,8096,21,FTP
1777027631,192.168.142.60,8.8.111.103,ICMP,551,1048,0,OTHER
1777027632,192.168.115.151,8.8.52.187,TCP,820,22617,443,HTTPS
1777027633,192.168.94.68,8.8.198.157,TCP,387,8208,443,HTTPS
1777027634,192.168.67.61,8.8.179.5,TCP,548,5324,21,FTP
1777027635,192.168.7.50,8.8.244.6,ICMP,94,25849,0,OTHER
1777027636,192.168.216.165,8.8.120.50,ICMP,569,746,0,OTHER
1777027637,192.168.191.207,8.8.52.229,UDP,558,938,53,DNS
1777027638,192.168.27.220,8.8.59.4,TCP,991,516,80,HTTP
1777027639,192.168.104.140,8.8.113.79,UDP,165,4771,67,DHCP
1777027640,192.168.199.209,8.8.180.55,ICMP,189,11203,0,OTHER
1777027641,192.168.99.158,8.8.52.31,ICMP,106,7409,0,OTHER
1777027642,192.168.191.187,8.8.85.253,ICMP,871,29320,0,OTHER
1777027643,192.168.108.209,8.8.240.70,ICMP,595,25968,0,OTHER
1777027644,192.168.163.116,8.8.88.18,UDP,1225,8057,67,DHCP
1777027645,192.168.5.93,8.8.131.118,TCP,1005,25598,443,HTTPS
1777027646,192.168.91.16,8.8.209.74,ICMP,1025,20370,0,OTHER
1777027647,192.168.35.192,8.8.48.14,UDP,495,27361,53,DNS
1777027648,192.168.240.188,8.8.135.225,UDP,1351,15493,67,DHCP
1777027649,192.168.58.194,8.8.250.186,UDP,222,4737,67,DHCP
1777027650,192.168.177.200,8.8.163.242,ICMP,133,5539,0,OTHER
1777027651,192.168.99.184,8.8.203.93,TCP,554,18031,80,HTTP
1777027652,192.168.235.136,8.8.219.110,UDP,1264,7349,67,DHCP
1777027653,192.168.147.35,8.8.160.190,TCP,1127,9785,443,HTTPS
1777027654,192.168.179.110,8.8.0.14,UDP,540,21615,53,DNS
1777027655,192.168.85.115,8.8.68.87,UDP,127,754,53,DNS
1777027656,192.168.44.8,8.8.53.109,TCP,918,20991,80,HTTP
1777027657,192.168.142.138,8.8.52.82,ICMP,846,4345,0,OTHER
1777027658,192.168.195.97,8.8.223.228,UDP,943,19796,67,DHCP
1777027659,192.168.156.127,8.8.74.99,UDP,1340,10554,67,DHCP
1777027660,192.168.184.136,8.8.79.103,UDP,317,30553,53,DNS
1777027661,192.168.218.86,8.8.69.39,TCP,561,11147,443,HTTPS
1777027662,192.168.76.253,8.8.73.124,ICMP,111,17182,0,OTHER
1777027663,192.168.60.86,8.8.233.121,ICMP,875,22801,0,OTHER
1777027664,192.168.88.98,8.8.111.132,TCP,276,29702,443,HTTPS
1777027665,192.168.241.27,8.8.239.149,ICMP,221,24398,0,OTHER
1777027667,192.168.68.26,8.8.168.152,UDP,1361,30603,67,DHCP
1777027668,192.168.100.94,8.8.102.244,UDP,181,23044,67,DHCP
1777027669,192.168.20.22,8.8.66.243,ICMP,436,11216,0,OTHER
1777027670,192.168.50.180,8.8.73.202,UDP,187,17079,67,DHCP
1777027671,192.168.154.226,8.8.225.125,ICMP,805,12414,0,OTHER
1777027672,192.168.230.225,8.8.144.35,TCP,271,1336,443,HTTPS
1777027673,192.168.35.60,8.8.218.166,ICMP,1129,8564,0,OTHER
1777027674,192.168.167.33,8.8.105.140,ICMP,138,2935,0,OTHER
1777027675,192.168.60.84,8.8.60.179,ICMP,791,8729,0,OTHER
1777027676,192.168.2.198,8.8.73.91,TCP,498,72,443,HTTPS
1777027677,192.168.51.130,8.8.149.198,TCP,723,6590,21,FTP
1777027678,192.168.155.111,8.8.48.254,TCP,506,26992,21,FTP
1777027679,192.168.52.239,8.8.239.152,ICMP,1416,22134,0,OTHER
1777027680,192.168.137.71,8.8.64.163,UDP,806,17186,53,DNS
1777027681,192.168.92.126,8.8.119.112,UDP,993,3655,67,DHCP
1777027682,192.168.82.175,8.8.30.183,ICMP,209,12121,0,OTHER
1777027683,192.168.140.81,8.8.113.11,TCP,108,24423,80,HTTP
1777027684,192.168.1.231,8.8.41.184,UDP,573,11445,67,DHCP
1777027685,192.168.23.225,8.8.214.120,TCP,200,27557,80,HTTP
1777027686,192.168.102.10,8.8.81.130,UDP,990,12308,67,DHCP
1777027687,192.168.95.172,8.8.176.22,TCP,610,17458,21,FTP
1777027688,192.168.132.254,8.8.95.71,UDP,782,20741,67,DHCP
1777027689,192.168.183.91,8.8.52.158,TCP,732,22247,80,HTTP
1777027690,192.168.148.203,8.8.165.12,TCP,646,30211,21,FTP
1777027691,192.168.214.238,8.8.7.165,UDP,735,1756,67,DHCP
1777027692,192.168.91.154,8.8.213.56,UDP,320,710,53,DNS
1777027693,192.168.94.124,8.8.168.36,ICMP,248,15467,0,OTHER
1777027694,192.168.204.213,8.8.35.119,TCP,654,18692,443,HTTPS
1777027695,192.168.28.162,8.8.29.136,UDP,1319,32754,67,DHCP
1777027696,192.168.60.244,8.8.177.140,ICMP,632,3070,0,OTHER
1777027697,192.168.59.78,8.8.192.169,UDP,376,17938,67,DHCP
1777027698,192.168.36.203,8.8.78.216,TCP,1147,13549,443,HTTPS
1777027699,192.168.29.197,8.8.43.151,ICMP,396,15604,0,OTHER
1777027700,192.168.231.94,8.8.152.29,UDP,968,262,53,DNS
1777027701,192.168.133.225,8.8.239.247,TCP,367,30116,21,FTP
1777027702,192.168.7.114,8.8.44.14,UDP,857,5880,67,DHCP
1777027703,192.168.19.219,8.8.10.220,TCP,237,20699,80,HTTP
1777027704,192.168.134.134,8.8.248.5,TCP,699,30061,443,HTTPS
1777027705,192.168.119.134,8.8.90.117,ICMP,581,19344,0,OTHER
1777027706,192.168.104.122,8.8.12.237,UDP,1235,11683,67,DHCP
1777027707,192.168.227.234,8.8.222.20,TCP,642,32512,80,HTTP
1777027708,192.168.185.57,8.8.6.251,ICMP,1369,15443,0,OTHER
1777027709,192.168.33.71,8.8.25.13,TCP,131,26920,21,FTP
1777027710,192.168.149.129,8.8.12.23,ICMP,681,5563,0,OTHER
